_id,userId,correct.answers,ms,timestamp,response_ms,symbol,trial,response_ms_med,response_ms_sd,sup_line,inf_line,distract_points
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,2207.0,triangle,30,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,2194.0,mult,31,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,2452.0,square,32,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1937.0,plus,33,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1635.0,window,34,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1415.0,square,35,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1916.0,mult,36,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1722.0,window,37,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1872.0,mult,38,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1973.0,plus,39,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,3521.0,circle,40,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,1
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1685.0,hamburger,41,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,2441.0,square,42,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1797.0,mult,43,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
TmuEH3mh2aMFtRaQk,eobt3CosDzEtxWW5P,45,1.0,2017-06-25 12:06:49.783,1537.0,triangle,44,1859.5,663.6751885085198,3186.8503770170396,532.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2698.0,star,1,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2379.0,circle,2,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1703.0,inf,3,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1933.0,circle,4,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1903.0,star,5,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1934.0,mult,6,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2283.0,triangle,7,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1850.0,mult,8,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2997.0,triangle,9,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2287.0,hamburger,10,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2183.0,triangle,11,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2481.0,plus,12,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2133.0,hamburger,13,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2036.0,window,14,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2369.0,square,15,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1563.0,mult,16,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1598.0,circle,17,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1554.0,inf,18,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2397.0,window,19,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2134.0,inf,20,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1638.0,triangle,21,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2378.0,plus,22,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1785.0,circle,23,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1688.0,hamburger,24,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2709.0,triangle,25,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2486.0,plus,26,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1611.0,circle,27,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2359.0,triangle,28,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1978.0,star,29,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1801.0,triangle,30,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1682.0,hamburger,31,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1552.0,plus,32,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1635.0,circle,33,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1430.0,triangle,34,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1949.0,window,35,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1851.0,square,36,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1252.0,hamburger,37,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,3452.0,star,38,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,1
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,2347.0,window,39,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
Dybx9PHoAb6cthCym,hNFQhYYiZds7GPBSX,41,1.0,2017-06-25 13:06:07.282,1652.0,circle,40,1941.5,663.6751885085198,3268.8503770170396,614.1496229829604,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2179.0,mult,1,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2517.0,window,2,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2224.0,mult,3,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1729.0,circle,4,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1945.0,mult,5,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2546.0,inf,6,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2087.0,hamburger,7,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1984.0,window,8,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1895.0,hamburger,9,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1396.0,circle,10,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2400.0,inf,11,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2076.0,mult,12,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1871.0,hamburger,13,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1337.0,circle,14,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1909.0,window,15,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2130.0,plus,16,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1904.0,mult,17,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1597.0,hamburger,18,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1733.0,star,19,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,3662.0,triangle,20,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,1
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1918.0,inf,21,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1698.0,hamburger,22,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2154.0,window,23,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1496.0,hamburger,24,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2249.0,inf,25,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1298.0,circle,26,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2131.0,triangle,27,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1428.0,square,28,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2758.0,star,29,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1608.0,hamburger,30,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2214.0,inf,31,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2453.0,square,32,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2521.0,star,33,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1339.0,circle,34,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2003.0,window,35,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2128.0,mult,36,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2166.0,window,37,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2145.0,mult,38,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2009.0,triangle,39,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1756.0,hamburger,40,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,2246.0,star,41,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
LCqAFdCTsop2DrCkY,qs5XkSepn4qjBpzck,42,0.0,2017-06-25 17:51:20.274,1844.0,square,42,2006.0,502.5068924690813,3011.0137849381626,1000.9862150618374,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2111.0,hamburger,1,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2164.0,triangle,2,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,3154.0,window,3,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2403.0,mult,4,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1602.0,window,5,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2291.0,star,6,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1511.0,window,7,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1873.0,plus,8,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1712.0,inf,9,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1796.0,triangle,10,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1992.0,mult,11,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1895.0,inf,12,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2525.0,square,13,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1587.0,circle,14,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1567.0,plus,15,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1651.0,hamburger,16,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1856.0,inf,17,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2171.0,mult,18,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2328.0,star,19,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2170.0,window,20,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,8225.0,mult,21,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,1
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1764.0,circle,22,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1789.0,triangle,23,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,3659.0,square,24,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,1
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1608.0,triangle,25,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1449.0,window,26,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2375.0,mult,27,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1882.0,plus,28,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2544.0,star,29,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1771.0,hamburger,30,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1820.0,mult,31,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2018.0,square,32,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1254.0,star,33,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1946.0,square,34,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1493.0,circle,35,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1814.0,square,36,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1890.0,inf,37,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1251.0,plus,38,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2275.0,triangle,39,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,1950.0,plus,40,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
EXAcCuYimxg8CmNcB,iPppckgzp8sRDpzfy,42,1.0,2017-06-25 18:46:03.752,2322.0,circle,41,1890.0,663.6751885085198,3217.3503770170396,562.6496229829604,0
fE2CvYGwDraXah4Rx,3ZJxRxNFMbsihHc9n,48,1.0,2017-06-25 19:57:46.346,2072.0,inf,1,1666.0,663.6751885085198,2993.3503770170396,338.6496229829604,0
fE2CvYGwDraXah4Rx,3ZJxRxNFMbsihHc9n,48,1.0,2017-06-25 19:57:46.346,1663.0,circle,2,1666.0,663.6751885085198,2993.3503770170396,338.6496229829604,0
fE2CvYGwDraXah4Rx,3ZJxRxNFMbsihHc9n,48,1.0,2017-06-25 19:57:46.346,1846.0,star,3,1666.0,663.6751885085198,2993.3503770170396,338.6496229829604,0
fE2CvYGwDraXah4Rx,3ZJxRxNFMbsihHc9n,48,1.0,2017-06-25 19:57:46.346,1561.0,circle,4,1666.0,663.6751885085198,2993.3503770170396,338.6496229829604,0
fE2CvYGwDraXah4Rx,3ZJxRxNFMbsihHc9n,48,1.0,2017-06-25 19:57:46.346,2599.0,mult,5,1666.0,663.6751885085198,2993.3503770170396,338.6496229829604,0
fE2CvYGwDraXah4Rx,3ZJxRxNFMbsihHc9n,48,1.0,2017-06-25 19:57:46.346,1729.0,window,6,1666.0,663.6751885085198,2993.3503770170396,338.6496229829604,0
